HG03055	HG03055	0
HG03057	HG03057	0
HG03058	HG03058	0
HG03060	HG03060	0
HG03061	HG03061	0
HG03063	HG03063	0
HG03064	HG03064	0
HG03066	HG03066	0
HG03069	HG03069	0
HG03072	HG03072	0
HG03073	HG03073	0
HG03074	HG03074	0
HG03077	HG03077	0
HG03078	HG03078	0
HG03079	HG03079	0
HG03081	HG03081	0
HG03082	HG03082	0
HG03084	HG03084	0
HG03085	HG03085	0
HG03086	HG03086	0
HG03088	HG03088	0
HG03091	HG03091	0
HG03095	HG03095	0
HG03096	HG03096	0
HG03097	HG03097	0
HG03099	HG03099	0
HG03100	HG03100	0
HG03103	HG03103	0
HG03105	HG03105	0
HG03108	HG03108	0
HG03109	HG03109	0
HG03111	HG03111	0
HG03112	HG03112	0
HG03114	HG03114	0
HG03115	HG03115	0
HG03117	HG03117	0
HG03118	HG03118	0
HG03120	HG03120	0
HG03121	HG03121	0
HG03123	HG03123	0
HG03124	HG03124	0
HG03126	HG03126	0
HG03127	HG03127	0
HG03129	HG03129	0
HG03130	HG03130	0
HG03132	HG03132	0
HG03133	HG03133	0
HG03135	HG03135	0
HG03136	HG03136	0
HG03139	HG03139	0
HG03157	HG03157	0
HG03159	HG03159	0
HG03160	HG03160	0
HG03162	HG03162	0
HG03163	HG03163	0
HG03166	HG03166	0
HG03168	HG03168	0
HG03169	HG03169	0
HG03172	HG03172	0
HG03175	HG03175	0
HG03189	HG03189	0
HG03190	HG03190	0
HG03193	HG03193	0
HG03195	HG03195	0
HG03196	HG03196	0
HG03198	HG03198	0
HG03199	HG03199	0
HG03202	HG03202	0
HG03209	HG03209	0
HG03212	HG03212	0
HG03224	HG03224	0
HG03225	HG03225	0
HG03228	HG03228	2
HG03229	HG03229	2
HG03234	HG03234	2
HG03235	HG03235	2
HG03237	HG03237	2
HG03238	HG03238	2
HG03240	HG03240	0
HG03241	HG03241	0
HG03246	HG03246	0
HG03247	HG03247	0
HG03258	HG03258	0
HG03259	HG03259	0
HG03265	HG03265	0
HG03267	HG03267	0
HG03268	HG03268	0
HG03270	HG03270	0
HG03271	HG03271	0
HG03279	HG03279	0
HG03280	HG03280	0
HG03291	HG03291	0
HG03294	HG03294	0
HG03295	HG03295	0
HG03297	HG03297	0
HG03298	HG03298	0
HG03300	HG03300	0
HG03301	HG03301	0
HG03303	HG03303	0
HG03304	HG03304	0
HG03311	HG03311	0
HG03313	HG03313	0
HG03342	HG03342	0
HG03343	HG03343	0
HG03351	HG03351	0
HG03352	HG03352	0
HG03354	HG03354	0
HG03363	HG03363	0
HG03366	HG03366	0
HG03367	HG03367	0
HG03369	HG03369	0
HG03370	HG03370	0
HG03372	HG03372	0
HG03376	HG03376	0
HG03378	HG03378	0
HG03380	HG03380	0
HG03382	HG03382	0
HG03385	HG03385	0
HG03388	HG03388	0
HG03391	HG03391	0
HG03394	HG03394	0
HG03397	HG03397	0
HG03401	HG03401	0
HG03410	HG03410	0
HG03419	HG03419	0
HG03428	HG03428	0
HG03432	HG03432	0
HG03433	HG03433	0
HG03436	HG03436	0
HG03437	HG03437	0
HG03439	HG03439	0
HG03442	HG03442	0
HG03445	HG03445	0
HG03446	HG03446	0
HG03449	HG03449	0
HG03451	HG03451	0
HG03452	HG03452	0
HG03455	HG03455	0
HG03457	HG03457	0
HG03458	HG03458	0
HG03460	HG03460	0
HG03461	HG03461	0
HG03464	HG03464	0
HG03469	HG03469	0
HG03470	HG03470	0
HG03472	HG03472	0
HG03473	HG03473	0
HG03476	HG03476	0
HG03478	HG03478	0
HG03479	HG03479	0
HG03484	HG03484	0
HG03485	HG03485	0
HG03488	HG03488	2
HG03490	HG03490	2
HG03491	HG03491	2
HG03499	HG03499	0
HG03511	HG03511	0
HG03514	HG03514	0
HG03515	HG03515	0
HG03517	HG03517	0
HG03518	HG03518	0
HG03520	HG03520	0
HG03521	HG03521	0
HG03538	HG03538	0
HG03539	HG03539	0
HG03547	HG03547	0
HG03548	HG03548	0
HG03556	HG03556	0
HG03557	HG03557	0
HG03558	HG03558	0
HG03559	HG03559	0
HG03563	HG03563	0
HG03565	HG03565	0
HG03567	HG03567	0
HG03571	HG03571	0
HG03572	HG03572	0
HG03575	HG03575	0
HG03577	HG03577	0
HG03578	HG03578	0
HG03583	HG03583	0
HG03585	HG03585	2
HG03589	HG03589	2
HG03593	HG03593	2
HG03594	HG03594	2
HG03595	HG03595	2
HG03598	HG03598	2
HG03600	HG03600	2
HG03603	HG03603	2
HG03604	HG03604	2
HG03607	HG03607	2
HG03611	HG03611	2
HG03615	HG03615	2
HG03616	HG03616	2
HG03619	HG03619	2
HG03624	HG03624	2
HG03625	HG03625	2
HG03629	HG03629	2
HG03631	HG03631	2
HG03634	HG03634	2
HG03636	HG03636	2
HG03640	HG03640	2
HG03642	HG03642	2
HG03643	HG03643	2
HG03644	HG03644	2
HG03645	HG03645	2
HG03646	HG03646	2
HG03649	HG03649	2
HG03652	HG03652	2
HG03653	HG03653	2
HG03660	HG03660	2
HG03663	HG03663	2
HG03667	HG03667	2
HG03668	HG03668	2
HG03672	HG03672	2
HG03673	HG03673	2
HG03679	HG03679	2
HG03680	HG03680	2
HG03681	HG03681	2
HG03684	HG03684	2
HG03685	HG03685	2
HG03686	HG03686	2
HG03687	HG03687	2
HG03689	HG03689	2
HG03690	HG03690	2
HG03691	HG03691	2
HG03692	HG03692	2
HG03693	HG03693	2
HG03694	HG03694	2
HG03695	HG03695	2
HG03696	HG03696	2
HG03697	HG03697	2
HG03698	HG03698	2
HG03702	HG03702	2
HG03703	HG03703	2
HG03705	HG03705	2
HG03706	HG03706	2
HG03708	HG03708	2
HG03709	HG03709	2
HG03711	HG03711	2
HG03713	HG03713	2
HG03714	HG03714	2
HG03716	HG03716	2
HG03717	HG03717	2
HG03718	HG03718	2
HG03720	HG03720	2
HG03722	HG03722	2
HG03727	HG03727	2
HG03729	HG03729	2
HG03730	HG03730	2
HG03731	HG03731	2
HG03733	HG03733	2
HG03736	HG03736	2
HG03738	HG03738	2
HG03740	HG03740	2
HG03741	HG03741	2
HG03742	HG03742	2
HG03743	HG03743	2
HG03744	HG03744	2
HG03745	HG03745	2
HG03746	HG03746	2
HG03750	HG03750	2
HG03752	HG03752	2
HG03753	HG03753	2
HG03754	HG03754	2
HG03755	HG03755	2
HG03756	HG03756	2
HG03757	HG03757	2
HG03760	HG03760	2
HG03762	HG03762	2
HG03765	HG03765	2
HG03767	HG03767	2
HG03770	HG03770	2
HG03771	HG03771	2
HG03772	HG03772	2
HG03773	HG03773	2
HG03774	HG03774	2
HG03775	HG03775	2
HG03777	HG03777	2
HG03778	HG03778	2
HG03779	HG03779	2
HG03780	HG03780	2
HG03781	HG03781	2
HG03782	HG03782	2
HG03784	HG03784	2
HG03785	HG03785	2
HG03786	HG03786	2
HG03787	HG03787	2
HG03788	HG03788	2
HG03789	HG03789	2
HG03790	HG03790	2
HG03792	HG03792	2
HG03793	HG03793	2
HG03796	HG03796	2
HG03800	HG03800	2
HG03802	HG03802	2
HG03803	HG03803	2
HG03805	HG03805	2
HG03808	HG03808	2
HG03809	HG03809	2
HG03812	HG03812	2
HG03814	HG03814	2
HG03815	HG03815	2
HG03817	HG03817	2
HG03821	HG03821	2
HG03823	HG03823	2
HG03824	HG03824	2
HG03826	HG03826	2
HG03829	HG03829	2
HG03830	HG03830	2
HG03832	HG03832	2
HG03833	HG03833	2
HG03836	HG03836	2
HG03837	HG03837	2
HG03838	HG03838	2
HG03844	HG03844	2
HG03846	HG03846	2
HG03848	HG03848	2
HG03849	HG03849	2
HG03850	HG03850	2
HG03851	HG03851	2
HG03854	HG03854	2
HG03856	HG03856	2
HG03857	HG03857	2
HG03858	HG03858	2
HG03861	HG03861	2
HG03862	HG03862	2
HG03863	HG03863	2
HG03864	HG03864	2
HG03866	HG03866	2
HG03867	HG03867	2
HG03868	HG03868	2
HG03869	HG03869	2
HG03870	HG03870	2
HG03871	HG03871	2
HG03872	HG03872	2
HG03873	HG03873	2
HG03874	HG03874	2
HG03875	HG03875	2
HG03882	HG03882	2
HG03884	HG03884	2
HG03885	HG03885	2
HG03886	HG03886	2
HG03887	HG03887	2
HG03888	HG03888	2
HG03890	HG03890	2
HG03894	HG03894	2
HG03895	HG03895	2
HG03896	HG03896	2
HG03897	HG03897	2
HG03898	HG03898	2
HG03899	HG03899	2
HG03900	HG03900	2
HG03902	HG03902	2
HG03905	HG03905	2
HG03907	HG03907	2
HG03908	HG03908	2
HG03910	HG03910	2
HG03911	HG03911	2
HG03913	HG03913	2
HG03914	HG03914	2
HG03916	HG03916	2
HG03917	HG03917	2
HG03919	HG03919	2
HG03920	HG03920	2
HG03922	HG03922	2
HG03925	HG03925	2
HG03926	HG03926	2
HG03928	HG03928	2
HG03931	HG03931	2
HG03934	HG03934	2
HG03937	HG03937	2
HG03940	HG03940	2
HG03941	HG03941	2
HG03943	HG03943	2
HG03944	HG03944	2
HG03945	HG03945	2
HG03947	HG03947	2
HG03949	HG03949	2
HG03950	HG03950	2
HG03951	HG03951	2
HG03953	HG03953	2
HG03955	HG03955	2
HG03960	HG03960	2
HG03963	HG03963	2
HG03965	HG03965	2
HG03967	HG03967	2
HG03968	HG03968	2
HG03969	HG03969	2
HG03971	HG03971	2
HG03973	HG03973	2
HG03974	HG03974	2
HG03976	HG03976	2
HG03977	HG03977	2
HG03978	HG03978	2
HG03985	HG03985	2
HG03986	HG03986	2
HG03989	HG03989	2
HG03990	HG03990	2
HG03991	HG03991	2
HG03995	HG03995	2
HG03998	HG03998	2
HG03999	HG03999	2
HG04001	HG04001	2
HG04002	HG04002	2
HG04003	HG04003	2
HG04006	HG04006	2
HG04014	HG04014	2
HG04015	HG04015	2
HG04017	HG04017	2
HG04018	HG04018	2
HG04019	HG04019	2
HG04020	HG04020	2
HG04022	HG04022	2
HG04023	HG04023	2
HG04025	HG04025	2
HG04026	HG04026	2
HG04029	HG04029	2
HG04033	HG04033	2
HG04035	HG04035	2
HG04038	HG04038	2
HG04039	HG04039	2
HG04042	HG04042	2
HG04047	HG04047	2
HG04054	HG04054	2
HG04056	HG04056	2
HG04059	HG04059	2
HG04060	HG04060	2
HG04061	HG04061	2
HG04062	HG04062	2
HG04063	HG04063	2
HG04070	HG04070	2
HG04075	HG04075	2
HG04076	HG04076	2
HG04080	HG04080	2
HG04090	HG04090	2
HG04093	HG04093	2
HG04094	HG04094	2
HG04096	HG04096	2
HG04098	HG04098	2
HG04099	HG04099	2
HG04100	HG04100	2
HG04106	HG04106	2
HG04107	HG04107	2
HG04118	HG04118	2
HG04131	HG04131	2
HG04134	HG04134	2
HG04140	HG04140	2
HG04141	HG04141	2
HG04144	HG04144	2
HG04146	HG04146	2
HG04152	HG04152	2
HG04153	HG04153	2
HG04155	HG04155	2
HG04156	HG04156	2
HG04158	HG04158	2
HG04159	HG04159	2
HG04161	HG04161	2
HG04162	HG04162	2
HG04164	HG04164	2
HG04171	HG04171	2
HG04173	HG04173	2
HG04176	HG04176	2
HG04177	HG04177	2
HG04180	HG04180	2
HG04182	HG04182	2
HG04183	HG04183	2
HG04185	HG04185	2
HG04186	HG04186	2
HG04188	HG04188	2
HG04189	HG04189	2
HG04194	HG04194	2
HG04195	HG04195	2
HG04198	HG04198	2
HG04200	HG04200	2
HG04202	HG04202	2
HG04206	HG04206	2
HG04209	HG04209	2
HG04210	HG04210	2
HG04211	HG04211	2
HG04212	HG04212	2
HG04214	HG04214	2
HG04216	HG04216	2
HG04219	HG04219	2
HG04222	HG04222	2
HG04225	HG04225	2
HG04227	HG04227	2
HG04229	HG04229	2
HG04235	HG04235	2
HG04238	HG04238	2
HG04239	HG04239	2
NA06984	NA06984	1
NA06985	NA06985	1
NA06986	NA06986	1
NA06989	NA06989	1
NA06994	NA06994	1
NA07000	NA07000	1
NA07037	NA07037	1
NA07048	NA07048	1
NA07051	NA07051	1
NA07056	NA07056	1
NA07347	NA07347	1
NA07357	NA07357	1
NA10847	NA10847	1
NA10851	NA10851	1
NA11829	NA11829	1
NA11830	NA11830	1
NA11831	NA11831	1
NA11832	NA11832	1
NA11840	NA11840	1
NA11843	NA11843	1
NA11881	NA11881	1
NA11892	NA11892	1
NA11893	NA11893	1
NA11894	NA11894	1
NA11918	NA11918	1
NA11919	NA11919	1
NA11920	NA11920	1
NA11930	NA11930	1
NA11931	NA11931	1
NA11932	NA11932	1
NA11933	NA11933	1
NA11992	NA11992	1
NA11994	NA11994	1
NA11995	NA11995	1
NA12003	NA12003	1
NA12004	NA12004	1
NA12005	NA12005	1
NA12006	NA12006	1
NA12043	NA12043	1
NA12044	NA12044	1
NA12045	NA12045	1
NA12046	NA12046	1
NA12058	NA12058	1
NA12144	NA12144	1
NA12154	NA12154	1
NA12155	NA12155	1
NA12156	NA12156	1
NA12234	NA12234	1
NA12249	NA12249	1
NA12272	NA12272	1
NA12273	NA12273	1
NA12275	NA12275	1
NA12282	NA12282	1
NA12283	NA12283	1
NA12286	NA12286	1
NA12287	NA12287	1
NA12340	NA12340	1
NA12341	NA12341	1
NA12342	NA12342	1
NA12347	NA12347	1
NA12348	NA12348	1
NA12383	NA12383	1
NA12399	NA12399	1
NA12400	NA12400	1
NA12413	NA12413	1
NA12414	NA12414	1
NA12489	NA12489	1
NA12546	NA12546	1
NA12716	NA12716	1
NA12717	NA12717	1
NA12718	NA12718	1
NA12748	NA12748	1
NA12749	NA12749	1
NA12750	NA12750	1
NA12751	NA12751	1
NA12760	NA12760	1
NA12761	NA12761	1
NA12762	NA12762	1
NA12763	NA12763	1
NA12775	NA12775	1
NA12776	NA12776	1
NA12777	NA12777	1
NA12778	NA12778	1
NA12812	NA12812	1
NA12813	NA12813	1
NA12814	NA12814	1
NA12815	NA12815	1
NA12827	NA12827	1
NA12828	NA12828	1
NA12829	NA12829	1
NA12830	NA12830	1
NA12842	NA12842	1
NA12843	NA12843	1
NA12872	NA12872	1
NA12873	NA12873	1
NA12874	NA12874	1
NA12878	NA12878	1
NA12889	NA12889	1
NA12890	NA12890	1
NA18486	NA18486	0
NA18488	NA18488	0
NA18489	NA18489	0
NA18498	NA18498	0
NA18499	NA18499	0
NA18501	NA18501	0
NA18502	NA18502	0
NA18504	NA18504	0
NA18505	NA18505	0
NA18507	NA18507	0
NA18508	NA18508	0
NA18510	NA18510	0
NA18511	NA18511	0
NA18516	NA18516	0
NA18517	NA18517	0
NA18519	NA18519	0
NA18520	NA18520	0
NA18522	NA18522	0
NA18523	NA18523	0
NA18525	NA18525	3
NA18526	NA18526	3
NA18528	NA18528	3
NA18530	NA18530	3
NA18531	NA18531	3
NA18532	NA18532	3
NA18533	NA18533	3
NA18534	NA18534	3
NA18535	NA18535	3
NA18536	NA18536	3
NA18537	NA18537	3
NA18538	NA18538	3
NA18539	NA18539	3
NA18541	NA18541	3
NA18542	NA18542	3
NA18543	NA18543	3
NA18544	NA18544	3
NA18545	NA18545	3
NA18546	NA18546	3
NA18547	NA18547	3
NA18548	NA18548	3
NA18549	NA18549	3
NA18550	NA18550	3
NA18552	NA18552	3
NA18553	NA18553	3
NA18555	NA18555	3
NA18557	NA18557	3
NA18558	NA18558	3
NA18559	NA18559	3
NA18560	NA18560	3
NA18561	NA18561	3
NA18562	NA18562	3
NA18563	NA18563	3
NA18564	NA18564	3
NA18565	NA18565	3
NA18566	NA18566	3
NA18567	NA18567	3
NA18570	NA18570	3
NA18571	NA18571	3
NA18572	NA18572	3
NA18573	NA18573	3
NA18574	NA18574	3
NA18577	NA18577	3
NA18579	NA18579	3
NA18582	NA18582	3
NA18591	NA18591	3
NA18592	NA18592	3
NA18593	NA18593	3
NA18595	NA18595	3
NA18596	NA18596	3
NA18597	NA18597	3
NA18599	NA18599	3
NA18602	NA18602	3
NA18603	NA18603	3
NA18605	NA18605	3
NA18606	NA18606	3
NA18608	NA18608	3
NA18609	NA18609	3
NA18610	NA18610	3
NA18611	NA18611	3
NA18612	NA18612	3
NA18613	NA18613	3
NA18614	NA18614	3
NA18615	NA18615	3
NA18616	NA18616	3
NA18617	NA18617	3
NA18618	NA18618	3
NA18619	NA18619	3
NA18620	NA18620	3
NA18621	NA18621	3
NA18622	NA18622	3
NA18623	NA18623	3
NA18624	NA18624	3
NA18625	NA18625	3
NA18626	NA18626	3
NA18627	NA18627	3
NA18628	NA18628	3
NA18629	NA18629	3
NA18630	NA18630	3
NA18631	NA18631	3
NA18632	NA18632	3
NA18633	NA18633	3
NA18634	NA18634	3
NA18635	NA18635	3
NA18636	NA18636	3
NA18637	NA18637	3
NA18638	NA18638	3
NA18639	NA18639	3
NA18640	NA18640	3
NA18641	NA18641	3
NA18642	NA18642	3
NA18643	NA18643	3
NA18644	NA18644	3
NA18645	NA18645	3
NA18646	NA18646	3
NA18647	NA18647	3
NA18648	NA18648	3
NA18740	NA18740	3
NA18745	NA18745	3
NA18747	NA18747	3
NA18748	NA18748	3
NA18749	NA18749	3
NA18757	NA18757	3
NA18853	NA18853	0
NA18856	NA18856	0
NA18858	NA18858	0
NA18861	NA18861	0
NA18864	NA18864	0
NA18865	NA18865	0
NA18867	NA18867	0
NA18868	NA18868	0
NA18870	NA18870	0
NA18871	NA18871	0
NA18873	NA18873	0
NA18874	NA18874	0
NA18876	NA18876	0
NA18877	NA18877	0
NA18878	NA18878	0
NA18879	NA18879	0
NA18881	NA18881	0
NA18907	NA18907	0
NA18908	NA18908	0
NA18909	NA18909	0
NA18910	NA18910	0
NA18912	NA18912	0
NA18915	NA18915	0
NA18916	NA18916	0
NA18917	NA18917	0
NA18923	NA18923	0
NA18924	NA18924	0
NA18933	NA18933	0
NA18934	NA18934	0
NA18939	NA18939	3
NA18940	NA18940	3
NA18941	NA18941	3
NA18942	NA18942	3
NA18943	NA18943	3
NA18944	NA18944	3
NA18945	NA18945	3
NA18946	NA18946	3
NA18947	NA18947	3
NA18948	NA18948	3
NA18949	NA18949	3
NA18950	NA18950	3
NA18951	NA18951	3
NA18952	NA18952	3
NA18953	NA18953	3
NA18954	NA18954	3
NA18956	NA18956	3
NA18957	NA18957	3
NA18959	NA18959	3
NA18960	NA18960	3
NA18961	NA18961	3
NA18962	NA18962	3
NA18963	NA18963	3
NA18964	NA18964	3
NA18965	NA18965	3
NA18966	NA18966	3
NA18967	NA18967	3
NA18968	NA18968	3
NA18969	NA18969	3
NA18970	NA18970	3
NA18971	NA18971	3
NA18972	NA18972	3
NA18973	NA18973	3
NA18974	NA18974	3
NA18975	NA18975	3
NA18976	NA18976	3
NA18977	NA18977	3
NA18978	NA18978	3
NA18979	NA18979	3
NA18980	NA18980	3
NA18981	NA18981	3
NA18982	NA18982	3
NA18983	NA18983	3
NA18984	NA18984	3
NA18985	NA18985	3
NA18986	NA18986	3
NA18987	NA18987	3
NA18988	NA18988	3
NA18989	NA18989	3
NA18990	NA18990	3
NA18991	NA18991	3
NA18992	NA18992	3
NA18993	NA18993	3
NA18994	NA18994	3
NA18995	NA18995	3
NA18997	NA18997	3
NA18998	NA18998	3
NA18999	NA18999	3
NA19000	NA19000	3
NA19001	NA19001	3
NA19002	NA19002	3
NA19003	NA19003	3
NA19004	NA19004	3
NA19005	NA19005	3
NA19006	NA19006	3
NA19007	NA19007	3
NA19009	NA19009	3
NA19010	NA19010	3
NA19011	NA19011	3
NA19012	NA19012	3
NA19017	NA19017	0
NA19019	NA19019	0
NA19020	NA19020	0
NA19023	NA19023	0
NA19024	NA19024	0
NA19025	NA19025	0
NA19026	NA19026	0
NA19027	NA19027	0
NA19028	NA19028	0
NA19030	NA19030	0
NA19031	NA19031	0
NA19035	NA19035	0
NA19036	NA19036	0
NA19037	NA19037	0
NA19038	NA19038	0
NA19041	NA19041	0
NA19042	NA19042	0
NA19043	NA19043	0
NA19054	NA19054	3
NA19055	NA19055	3
NA19056	NA19056	3
NA19057	NA19057	3
NA19058	NA19058	3
NA19059	NA19059	3
NA19060	NA19060	3
NA19062	NA19062	3
NA19063	NA19063	3
NA19064	NA19064	3
NA19065	NA19065	3
NA19066	NA19066	3
NA19067	NA19067	3
NA19068	NA19068	3
NA19070	NA19070	3
NA19072	NA19072	3
NA19074	NA19074	3
NA19075	NA19075	3
NA19076	NA19076	3
NA19077	NA19077	3
NA19078	NA19078	3
NA19079	NA19079	3
NA19080	NA19080	3
NA19081	NA19081	3
NA19082	NA19082	3
NA19083	NA19083	3
NA19084	NA19084	3
NA19085	NA19085	3
NA19086	NA19086	3
NA19087	NA19087	3
NA19088	NA19088	3
NA19089	NA19089	3
NA19090	NA19090	3
NA19091	NA19091	3
NA19092	NA19092	0
NA19093	NA19093	0
NA19095	NA19095	0
NA19096	NA19096	0
NA19098	NA19098	0
NA19099	NA19099	0
NA19102	NA19102	0
NA19107	NA19107	0
NA19108	NA19108	0
NA19113	NA19113	0
NA19114	NA19114	0
NA19116	NA19116	0
NA19117	NA19117	0
NA19118	NA19118	0
NA19119	NA19119	0
NA19121	NA19121	0
NA19129	NA19129	0
NA19130	NA19130	0
NA19131	NA19131	0
NA19137	NA19137	0
NA19138	NA19138	0
NA19141	NA19141	0
NA19143	NA19143	0
NA19144	NA19144	0
NA19146	NA19146	0
NA19147	NA19147	0
NA19149	NA19149	0
NA19152	NA19152	0
NA19153	NA19153	0
NA19159	NA19159	0
NA19160	NA19160	0
NA19171	NA19171	0
NA19172	NA19172	0
NA19175	NA19175	0
NA19184	NA19184	0
NA19185	NA19185	0
NA19189	NA19189	0
NA19190	NA19190	0
NA19197	NA19197	0
NA19198	NA19198	0
NA19200	NA19200	0
NA19201	NA19201	0
NA19204	NA19204	0
NA19206	NA19206	0
NA19207	NA19207	0
NA19209	NA19209	0
NA19210	NA19210	0
NA19213	NA19213	0
NA19214	NA19214	0
NA19222	NA19222	0
NA19223	NA19223	0
NA19225	NA19225	0
NA19235	NA19235	0
NA19236	NA19236	0
NA19238	NA19238	0
NA19239	NA19239	0
NA19247	NA19247	0
NA19248	NA19248	0
NA19256	NA19256	0
NA19257	NA19257	0
NA19307	NA19307	0
NA19308	NA19308	0
NA19309	NA19309	0
NA19310	NA19310	0
NA19312	NA19312	0
NA19314	NA19314	0
NA19315	NA19315	0
NA19316	NA19316	0
NA19317	NA19317	0
NA19318	NA19318	0
NA19319	NA19319	0
NA19320	NA19320	0
NA19321	NA19321	0
NA19323	NA19323	0
NA19324	NA19324	0
NA19327	NA19327	0
NA19328	NA19328	0
NA19331	NA19331	0
NA19332	NA19332	0
NA19334	NA19334	0
NA19338	NA19338	0
NA19346	NA19346	0
NA19347	NA19347	0
NA19350	NA19350	0
NA19351	NA19351	0
NA19355	NA19355	0
NA19360	NA19360	0
NA19372	NA19372	0
NA19374	NA19374	0
NA19375	NA19375	0
NA19376	NA19376	0
NA19377	NA19377	0
NA19378	NA19378	0
NA19379	NA19379	0
NA19380	NA19380	0
NA19383	NA19383	0
NA19384	NA19384	0
NA19385	NA19385	0
NA19390	NA19390	0
NA19391	NA19391	0
NA19393	NA19393	0
NA19394	NA19394	0
NA19395	NA19395	0
NA19397	NA19397	0
NA19399	NA19399	0
NA19401	NA19401	0
NA19403	NA19403	0
NA19404	NA19404	0
NA19428	NA19428	0
NA19429	NA19429	0
NA19430	NA19430	0
NA19431	NA19431	0
NA19434	NA19434	0
NA19435	NA19435	0
NA19436	NA19436	0
NA19437	NA19437	0
NA19438	NA19438	0
NA19439	NA19439	0
NA19440	NA19440	0
NA19443	NA19443	0
NA19445	NA19445	0
NA19446	NA19446	0
NA19448	NA19448	0
NA19449	NA19449	0
NA19451	NA19451	0
NA19452	NA19452	0
NA19454	NA19454	0
NA19455	NA19455	0
NA19456	NA19456	0
NA19457	NA19457	0
NA19461	NA19461	0
NA19462	NA19462	0
NA19463	NA19463	0
NA19466	NA19466	0
NA19467	NA19467	0
NA19468	NA19468	0
NA19471	NA19471	0
NA19472	NA19472	0
NA19473	NA19473	0
NA19474	NA19474	0
NA19475	NA19475	0
NA19625	NA19625	0
NA19648	NA19648	4
NA19649	NA19649	4
NA19651	NA19651	4
NA19652	NA19652	4
NA19654	NA19654	4
NA19655	NA19655	4
NA19657	NA19657	4
NA19658	NA19658	4
NA19661	NA19661	4
NA19663	NA19663	4
NA19664	NA19664	4
NA19669	NA19669	4
NA19670	NA19670	4
NA19676	NA19676	4
NA19678	NA19678	4
NA19679	NA19679	4
NA19681	NA19681	4
NA19682	NA19682	4
NA19684	NA19684	4
NA19700	NA19700	0
NA19701	NA19701	0
NA19703	NA19703	0
NA19704	NA19704	0
NA19707	NA19707	0
NA19711	NA19711	0
NA19712	NA19712	0
NA19713	NA19713	0
NA19716	NA19716	4
NA19717	NA19717	4
NA19719	NA19719	4
NA19720	NA19720	4
NA19722	NA19722	4
NA19723	NA19723	4
NA19725	NA19725	4
NA19726	NA19726	4
NA19728	NA19728	4
NA19729	NA19729	4
NA19731	NA19731	4
NA19732	NA19732	4
NA19734	NA19734	4
NA19735	NA19735	4
NA19740	NA19740	4
NA19741	NA19741	4
NA19746	NA19746	4
NA19747	NA19747	4
NA19749	NA19749	4
NA19750	NA19750	4
NA19752	NA19752	4
NA19755	NA19755	4
NA19756	NA19756	4
NA19758	NA19758	4
NA19759	NA19759	4
NA19761	NA19761	4
NA19762	NA19762	4
NA19764	NA19764	4
NA19770	NA19770	4
NA19771	NA19771	4
NA19773	NA19773	4
NA19774	NA19774	4
NA19776	NA19776	4
NA19777	NA19777	4
NA19779	NA19779	4
NA19780	NA19780	4
NA19782	NA19782	4
NA19783	NA19783	4
NA19785	NA19785	4
NA19786	NA19786	4
NA19788	NA19788	4
NA19789	NA19789	4
NA19792	NA19792	4
NA19794	NA19794	4
NA19795	NA19795	4
NA19818	NA19818	0
NA19819	NA19819	0
NA19834	NA19834	0
NA19835	NA19835	0
NA19900	NA19900	0
NA19901	NA19901	0
NA19904	NA19904	0
NA19908	NA19908	0
NA19909	NA19909	0
NA19913	NA19913	0
NA19914	NA19914	0
NA19916	NA19916	0
NA19917	NA19917	0
NA19920	NA19920	0
NA19921	NA19921	0
NA19922	NA19922	0
NA19923	NA19923	0
NA19982	NA19982	0
NA19984	NA19984	0
NA20126	NA20126	0
NA20127	NA20127	0
NA20274	NA20274	0
NA20276	NA20276	0
NA20278	NA20278	0
NA20281	NA20281	0
NA20282	NA20282	0
NA20287	NA20287	0
NA20289	NA20289	0
NA20291	NA20291	0
NA20294	NA20294	0
NA20296	NA20296	0
NA20298	NA20298	0
NA20299	NA20299	0
NA20314	NA20314	0
NA20317	NA20317	0
NA20318	NA20318	0
NA20320	NA20320	0
NA20321	NA20321	0
NA20332	NA20332	0
NA20334	NA20334	0
NA20339	NA20339	0
NA20340	NA20340	0
NA20342	NA20342	0
NA20346	NA20346	0
NA20348	NA20348	0
NA20351	NA20351	0
NA20355	NA20355	0
NA20356	NA20356	0
NA20357	NA20357	0
NA20359	NA20359	0
NA20362	NA20362	0
NA20412	NA20412	0
NA20502	NA20502	1
NA20503	NA20503	1
NA20504	NA20504	1
NA20505	NA20505	1
NA20506	NA20506	1
NA20507	NA20507	1
NA20508	NA20508	1
NA20509	NA20509	1
NA20510	NA20510	1
NA20511	NA20511	1
NA20512	NA20512	1
NA20513	NA20513	1
NA20514	NA20514	1
NA20515	NA20515	1
NA20516	NA20516	1
NA20517	NA20517	1
NA20518	NA20518	1
NA20519	NA20519	1
NA20520	NA20520	1
NA20521	NA20521	1
NA20522	NA20522	1
NA20524	NA20524	1
NA20525	NA20525	1
NA20527	NA20527	1
NA20528	NA20528	1
NA20529	NA20529	1
NA20530	NA20530	1
NA20531	NA20531	1
NA20532	NA20532	1
NA20533	NA20533	1
NA20534	NA20534	1
NA20535	NA20535	1
NA20536	NA20536	1
NA20538	NA20538	1
NA20539	NA20539	1
NA20540	NA20540	1
NA20541	NA20541	1
NA20542	NA20542	1
